"path","category","source","title","description","search_keywords"
"assets/images/places/sidi-bouzid_activity_7.jpg","place-main-activity","places.json","Sidi Bouzid Cycling Escape","Guided cycling route linking scenic stops, food breaks, and local encounters. A cycle-friendly route in Sidi Bouzid designed for curious travelers seeking active discovery.","Sidi Bouzid Tunisia, activity, Cycling, Adventure, Nature, Rural life, Food, local travel"
"assets/images/places/sidi-bouzid_activity_8.jpg","place-main-activity","places.json","Sidi Bouzid Village Adventure Trail","Immersive active outing with local guides and strong sense of place. Bookable outdoor adventure in Sidi Bouzid with local guide support, stories, and practical logistics included.","Sidi Bouzid Tunisia, activity, Adventure, Guided, Nature, Rural life, Food, local travel"
"assets/images/places/sidi-bouzid_artisan_25.jpg","place-gallery-artisan","places.json","Sidi Bouzid Heritage Atelier gallery","Secondary gallery view for Sidi Bouzid Heritage Atelier in Sidi Bouzid.","Sidi Bouzid Tunisia, artisan, Artisan, Workshop, Local Partner, Rural life, Food, gallery"
"assets/images/places/sidi-bouzid_artisan_26.jpg","place-gallery-artisan","places.json","Blue Door Crafts Sidi Bouzid gallery","Secondary gallery view for Blue Door Crafts Sidi Bouzid in Sidi Bouzid.","Sidi Bouzid Tunisia, artisan, Artisan, Design, Handmade, Rural life, Food, gallery"
"assets/images/places/sidi-bouzid_artisan_5.jpg","place-main-artisan","places.json","Sidi Bouzid Heritage Atelier","Meet makers preserving regional craft gestures through hands-on workshops. Local artisan studio in Sidi Bouzid offering demonstrations, small-batch products, and cultural context.","Sidi Bouzid Tunisia, artisan, Artisan, Workshop, Local Partner, Rural life, Food, local travel"
"assets/images/places/sidi-bouzid_artisan_6.jpg","place-main-artisan","places.json","Blue Door Crafts Sidi Bouzid","Textile, ceramics, or woodwork collections inspired by Tunisian detail. Curated artisan address in Sidi Bouzid where travelers can shop responsibly and learn about local techniques.","Sidi Bouzid Tunisia, artisan, Artisan, Design, Handmade, Rural life, Food, local travel"
"assets/images/places/sidi-bouzid_museum_29.jpg","place-gallery-museum","places.json","Sidi Bouzid Living Heritage House gallery","Secondary gallery view for Sidi Bouzid Living Heritage House in Sidi Bouzid.","Sidi Bouzid Tunisia, museum, Heritage, Museum, Culture, Rural life, Food, gallery"
"assets/images/places/sidi-bouzid_museum_9.jpg","place-main-museum","places.json","Sidi Bouzid Living Heritage House","Compact cultural stop connecting architecture, objects, and stories of the region. A heritage venue in Sidi Bouzid presenting architecture, memory, and craft in a visitor-friendly format.","Sidi Bouzid Tunisia, museum, Heritage, Museum, Culture, Rural life, Food, local travel"
"assets/images/places/sidi-bouzid_naturespot_11.jpg","place-main-natureSpot","places.json","Sidi Bouzid Olive Nature Lookout","Scenic stop for slow walks, light hikes, and panoramic views. Accessible nature point in Sidi Bouzid offering guided walks, open views, and easy half-day planning.","Sidi Bouzid Tunisia, natureSpot, Nature, Panorama, Family, Rural life, Food, local travel"
"assets/images/places/sidi-bouzid_naturespot_31.jpg","place-gallery-natureSpot","places.json","Sidi Bouzid Olive Nature Lookout gallery","Secondary gallery view for Sidi Bouzid Olive Nature Lookout in Sidi Bouzid.","Sidi Bouzid Tunisia, natureSpot, Nature, Panorama, Family, Rural life, Food, gallery"
"assets/images/places/sidi-bouzid_restaurant_23.jpg","place-gallery-restaurant","places.json","Sidi Bouzid Medina Table gallery","Secondary gallery view for Sidi Bouzid Medina Table in Sidi Bouzid.","Sidi Bouzid Tunisia, restaurant, Culinary, Traditional, Local Partner, Rural life, Food, gallery"
"assets/images/places/sidi-bouzid_restaurant_24.jpg","place-gallery-restaurant","places.json","Olive Route Kitchen Sidi Bouzid gallery","Secondary gallery view for Olive Route Kitchen Sidi Bouzid in Sidi Bouzid.","Sidi Bouzid Tunisia, restaurant, Culinary, Chef table, Food, Rural life, Food, gallery"
"assets/images/places/sidi-bouzid_restaurant_3.jpg","place-main-restaurant","places.json","Sidi Bouzid Medina Table","Seasonal Tunisian dishes, market ingredients, and generous local hospitality. A reliable culinary stop in Sidi Bouzid focused on regional recipes, tasting plates, and warm service.","Sidi Bouzid Tunisia, restaurant, Culinary, Traditional, Local Partner, Rural life, Food, local travel"
"assets/images/places/sidi-bouzid_restaurant_4.jpg","place-main-restaurant","places.json","Olive Route Kitchen Sidi Bouzid","Modern local dining with shared plates and regional produce. Contemporary Tunisian cooking in Sidi Bouzid with polished plating and seasonal menus.","Sidi Bouzid Tunisia, restaurant, Culinary, Chef table, Food, Rural life, Food, local travel"
"assets/images/places/sidi-bouzid_transport_10.jpg","place-main-transport","places.json","Sidi Bouzid Local Ride Collective","Private and shared transfer options connecting stations, stays, and key sights. Reliable local transport partner in Sidi Bouzid with airport, station, city, and day-trip options.","Sidi Bouzid Tunisia, transport, Transport, Private ride, Local Partner, Rural life, Food, local travel"
"assets/images/places/sidi-bouzid_transport_30.jpg","place-gallery-transport","places.json","Sidi Bouzid Local Ride Collective gallery","Secondary gallery view for Sidi Bouzid Local Ride Collective in Sidi Bouzid.","Sidi Bouzid Tunisia, transport, Transport, Private ride, Local Partner, Rural life, Food, gallery"
"assets/images/places/siliana_accommodation_1.jpg","place-main-accommodation","places.json","Dar Siliana Olive House","Boutique courtyard stay curated for culture-led city breaks. A design-led local stay in Siliana with breakfast, concierge help, and nearby heritage routes.","Siliana Tunisia, accommodation, Heritage, Boutique, Local Partner, Panorama, Craft, local travel"
"assets/images/places/siliana_accommodation_2.jpg","place-main-accommodation","places.json","Siliana Field Guest Lodge","Comfortable guest stay with easy access to local food and activities. Flexible stay option in Siliana suited to couples, families, and friends exploring the region.","Siliana Tunisia, accommodation, Nature, Comfort, Family, Panorama, Craft, local travel"
"assets/images/places/siliana_accommodation_21.jpg","place-gallery-accommodation","places.json","Dar Siliana Olive House gallery","Secondary gallery view for Dar Siliana Olive House in Siliana.","Siliana Tunisia, accommodation, Heritage, Boutique, Local Partner, Panorama, Craft, gallery"
"assets/images/places/siliana_accommodation_22.jpg","place-gallery-accommodation","places.json","Siliana Field Guest Lodge gallery","Secondary gallery view for Siliana Field Guest Lodge in Siliana.","Siliana Tunisia, accommodation, Nature, Comfort, Family, Panorama, Craft, gallery"
"assets/images/places/siliana_activity_27.jpg","place-gallery-activity","places.json","Siliana Cycling Escape gallery","Secondary gallery view for Siliana Cycling Escape in Siliana.","Siliana Tunisia, activity, Cycling, Adventure, Nature, Panorama, Craft, gallery"
"assets/images/places/siliana_activity_28.jpg","place-gallery-activity","places.json","Siliana Village Adventure Trail gallery","Secondary gallery view for Siliana Village Adventure Trail in Siliana.","Siliana Tunisia, activity, Adventure, Guided, Nature, Panorama, Craft, gallery"
"assets/images/places/siliana_activity_7.jpg","place-main-activity","places.json","Siliana Cycling Escape","Guided cycling route linking scenic stops, food breaks, and local encounters. A cycle-friendly route in Siliana designed for curious travelers seeking active discovery.","Siliana Tunisia, activity, Cycling, Adventure, Nature, Panorama, Craft, local travel"
"assets/images/places/siliana_activity_8.jpg","place-main-activity","places.json","Siliana Village Adventure Trail","Immersive active outing with local guides and strong sense of place. Bookable outdoor adventure in Siliana with local guide support, stories, and practical logistics included.","Siliana Tunisia, activity, Adventure, Guided, Nature, Panorama, Craft, local travel"
"assets/images/places/siliana_artisan_25.jpg","place-gallery-artisan","places.json","Siliana Heritage Atelier gallery","Secondary gallery view for Siliana Heritage Atelier in Siliana.","Siliana Tunisia, artisan, Artisan, Workshop, Local Partner, Panorama, Craft, gallery"
"assets/images/places/siliana_artisan_26.jpg","place-gallery-artisan","places.json","Blue Door Crafts Siliana gallery","Secondary gallery view for Blue Door Crafts Siliana in Siliana.","Siliana Tunisia, artisan, Artisan, Design, Handmade, Panorama, Craft, gallery"
"assets/images/places/siliana_artisan_5.jpg","place-main-artisan","places.json","Siliana Heritage Atelier","Meet makers preserving regional craft gestures through hands-on workshops. Local artisan studio in Siliana offering demonstrations, small-batch products, and cultural context.","Siliana Tunisia, artisan, Artisan, Workshop, Local Partner, Panorama, Craft, local travel"
"assets/images/places/siliana_artisan_6.jpg","place-main-artisan","places.json","Blue Door Crafts Siliana","Textile, ceramics, or woodwork collections inspired by Tunisian detail. Curated artisan address in Siliana where travelers can shop responsibly and learn about local techniques.","Siliana Tunisia, artisan, Artisan, Design, Handmade, Panorama, Craft, local travel"
"assets/images/places/siliana_museum_29.jpg","place-gallery-museum","places.json","Siliana Living Heritage House gallery","Secondary gallery view for Siliana Living Heritage House in Siliana.","Siliana Tunisia, museum, Heritage, Museum, Culture, Panorama, Craft, gallery"
"assets/images/places/siliana_museum_9.jpg","place-main-museum","places.json","Siliana Living Heritage House","Compact cultural stop connecting architecture, objects, and stories of the region. A heritage venue in Siliana presenting architecture, memory, and craft in a visitor-friendly format.","Siliana Tunisia, museum, Heritage, Museum, Culture, Panorama, Craft, local travel"
"assets/images/places/siliana_naturespot_11.jpg","place-main-natureSpot","places.json","Siliana Olive Nature Lookout","Scenic stop for slow walks, light hikes, and panoramic views. Accessible nature point in Siliana offering guided walks, open views, and easy half-day planning.","Siliana Tunisia, natureSpot, Nature, Panorama, Family, Panorama, Craft, local travel"
"assets/images/places/siliana_naturespot_31.jpg","place-gallery-natureSpot","places.json","Siliana Olive Nature Lookout gallery","Secondary gallery view for Siliana Olive Nature Lookout in Siliana.","Siliana Tunisia, natureSpot, Nature, Panorama, Family, Panorama, Craft, gallery"
"assets/images/places/siliana_restaurant_23.jpg","place-gallery-restaurant","places.json","Siliana Medina Table gallery","Secondary gallery view for Siliana Medina Table in Siliana.","Siliana Tunisia, restaurant, Culinary, Traditional, Local Partner, Panorama, Craft, gallery"
"assets/images/places/siliana_restaurant_24.jpg","place-gallery-restaurant","places.json","Olive Route Kitchen Siliana gallery","Secondary gallery view for Olive Route Kitchen Siliana in Siliana.","Siliana Tunisia, restaurant, Culinary, Chef table, Food, Panorama, Craft, gallery"
"assets/images/places/siliana_restaurant_3.jpg","place-main-restaurant","places.json","Siliana Medina Table","Seasonal Tunisian dishes, market ingredients, and generous local hospitality. A reliable culinary stop in Siliana focused on regional recipes, tasting plates, and warm service.","Siliana Tunisia, restaurant, Culinary, Traditional, Local Partner, Panorama, Craft, local travel"
"assets/images/places/siliana_restaurant_4.jpg","place-main-restaurant","places.json","Olive Route Kitchen Siliana","Modern local dining with shared plates and regional produce. Contemporary Tunisian cooking in Siliana with polished plating and seasonal menus.","Siliana Tunisia, restaurant, Culinary, Chef table, Food, Panorama, Craft, local travel"
